"","anem_id","lat","lon"
"1","1063",10.8718828239938,124.713768467194
"2","112",10.873270249,124.71195006045
"3","1135",10.871417219775,124.71400953595
"4","1154",10.633436988575,124.7767187236
"5","1251",10.64074933995,124.781175402425
"6","1270",10.7689896296,124.7836119379
"7","1308",10.811127866625,124.764594677825
"8","1326",10.809845100175,124.76503722135
"9","1351",10.7692173659,124.783541173675
"10","1397",10.640774716175,124.77935598465
"11","1458",10.641040967325,124.778784045475
"12","2002",10.8742962777833,124.710620522967
"13","2003",10.874075854675,124.71071236765
"14","2004",10.8741334592875,124.710753166587
"15","2006",10.874044841625,124.7106532124
"16","2008",10.873809480775,124.710895832557
"17","2010",10.8742665062938,124.710628328613
"18","2011",10.8740722714,124.710807690863
"19","2012",10.8739802250187,124.710769217922
"20","2013",10.873878188425,124.7107468173
"21","2014",10.87386137014,124.71074545522
"22","2018",10.8729881665188,124.711680540344
"23","2020",10.873011359255,124.71217127773
"24","2021",10.873292838225,124.712207573475
"25","2022",10.873362282275,124.71218636725
"26","2024",10.871434591275,124.713989817525
"27","2025",10.871418655125,124.714043063575
"28","2026",10.8713787957167,124.71405817895
"29","2028",10.87138909845,124.713978942025
"30","2029",10.87138614385,124.71393010345
"31","2034",10.871468621775,124.7141735698
"32","2038",10.87152403315,124.714125094475
"33","2041",10.871442753125,124.714068125463
"34","2042",10.87143945275,124.7139448696
"35","2047",10.8718344866063,124.713832997369
"36","2060",10.8702989481417,124.714991853108
"37","2061",10.869662698825,124.71592618385
"38","2063",10.8687316300417,124.716807233633
"39","2064",10.870287360175,124.71498850035
"40","2072",10.8690509456,124.716366872888
"41","2076",10.869448638975,124.716288107458
"42","2129",10.7682786713125,124.784076300575
"43","2130",10.755131242325,124.7850748524
"44","2131",10.753273885925,124.784421011575
"45","2132",10.7643081794875,124.785288402363
"46","2148",10.632535263425,124.7769384761
"47","2149",10.6325119146,124.776856176331
"48","2150",10.6325644240708,124.776768359125
"49","2151",10.6327285448875,124.776620623875
"50","2152",10.63268523662,124.7766350303
"51","2153",10.6326901714979,124.776710495342
"52","2154",10.6326505984,124.7767652222
"53","2155",10.632705017925,124.776762016125
"54","2156",10.6327575515,124.77669942425
"55","2157",10.6327155931,124.776944944158
"56","2162",10.6338864681375,124.77670206455
"57","2163",10.6338643713375,124.7765084845
"58","2164",10.6341049843375,124.776465789175
"59","2177",10.633557373675,124.776810987375
"60","2178",10.6336430716167,124.7768022213
"61","2179",10.6336855382062,124.776792075725
"62","2180",10.6337191863,124.776791415625
"63","2187",10.6337413215083,124.776894736575
"64","2188",10.63375083845,124.77695797455
"65","2189",10.6337552284875,124.77694898495
"66","2192",10.874065125825,124.710683659633
"67","2194",10.8738986454937,124.710673328962
"68","2195",10.8738616603625,124.710572981862
"69","2197",10.87397539755,124.71046208405
"70","2198",10.8737827814,124.710628370512
"71","2199",10.873845038025,124.710740509925
"72","2200",10.873745519665,124.710795268885
"73","2201",10.8738711589802,124.710792642735
"74","2202",10.8738669985917,124.710844445517
"75","2203",10.8742651337625,124.710609437894
"76","2205",10.8742615467536,124.710615278286
"77","2210",10.8741371054083,124.710936094625
"78","2211",10.8739348605688,124.71087874845
"79","2212",10.8737767726375,124.710831432594
"80","2213",10.8737862599,124.710780261075
"81","2214",10.8737301151167,124.710641847933
"82","2215",10.87396238465,124.710755551933
"83","2216",10.87371837488,124.71114211622
"84","2217",10.873723915325,124.711286997425
"85","2218",10.8736506721563,124.711349303256
"86","2219",10.873656084755,124.711107679185
"87","2220",10.873720482925,124.710751720725
"88","2221",10.87356294505,124.711051709025
"89","2222",10.873521433675,124.710995235967
"90","2223",10.87356054783,124.711201087115
"91","2224",10.8735205920125,124.711693899004
"92","2226",10.8735031349375,124.712085747737
"93","2227",10.873514656905,124.711988776455
"94","2228",10.8735411940167,124.7120072809
"95","2229",10.8734140615,124.712037043638
"96","2230",10.8733097487125,124.712172830475
"97","2231",10.8731691003812,124.712239765213
"98","2232",10.8733286813375,124.712213168388
"99","2235",10.8730650495125,124.71222262945
"100","2236",10.8730451460083,124.712168548717
"101","2238",10.8728764043125,124.712197504712
"102","2239",10.872920136875,124.712095926525
"103","2266",10.6526865635375,124.783414198312
"104","2268",10.6522682462861,124.782814484085
"105","2269",10.6519947596767,124.782913960057
"106","2270",10.6518442719083,124.782923902372
"107","2271",10.7282385311583,124.793463125817
"108","2276",10.76926389383,124.783514062415
"109","2281",10.7686156174278,124.783931011336
"110","2282",10.8714898489375,124.714181192087
"111","2285",10.871523984225,124.714200035675
"112","2287",10.87148423305,124.714164056325
"113","2291",10.871531339375,124.714112675275
"114","2293",10.87145871015,124.714156973638
"115","2294",10.8714734413667,124.713898734183
"116","2295",10.809231523875,124.765315605325
"117","2299",10.8108169006219,124.764703210384
"118","2300",10.8114961185417,124.764422227175
"119","2301",10.8111974888,124.764580460038
"120","2302",10.81115949573,124.76461282466
"121","2304",10.7998011599,124.768165410488
"122","2305",10.799465600855,124.76836363413
"123","2306",10.7988989492958,124.768658067325
"124","2307",10.7984790368917,124.768602481333
"125","2308",10.7985087751875,124.768613768962
"126","2309",10.7437933101325,124.786539667507
"127","2310",10.7435524655625,124.786455425194
"128","2311",10.743499055045,124.786598305205
"129","2312",10.74365712935,124.786800497675
"130","2313",10.7435734919417,124.786934915458
"131","2314",10.7428806822375,124.787205987956
"132","2315",10.7645337190667,124.785446422175
"133","2317",10.7644334485321,124.785370829382
"134","2319",10.76387997949,124.785111234065
"135","2410",10.7551708153625,124.785225401863
"136","2461",10.869807761625,124.715826592892
